total deviance | predicted | actual
0.013985596739157134 | 0.6626358,0.39437562,0.6447304 | 0.6619774856628371,0.38044588935763296,0.6457915559577935
0.011461434422769888 | 0.7433793,0.20450526,0.64426655 | 0.7455609457794184,0.20731552490446886,0.6333712570539365
0.03709304612717582 | 0.85439223,0.020427251,0.5237873 | 0.8327866833918874,0.028401112317904174,0.5528650077408103
0.009677475965097252 | 0.7312845,0.3270756,0.6066839 | 0.7328025969713144,0.31962177459983176,0.6007014858261561
0.01437528634274551 | 0.24312767,0.6427435,0.73218244 | 0.22957599518002414,0.6385613976693651,0.7345299203188719
0.010214731994731949 | 0.16394252,0.33112863,0.9346567 | 0.1561241334063671,0.3348592264157758,0.9292440763611782
0.009379920589101124 | 0.7740823,0.60540634,0.2016137 | 0.7717363975217998,0.6005235145261795,0.20927121455470177
0.015708180499881624 | 0.33021277,0.6801335,0.66060215 | 0.33927669676777794,0.6674982626447751,0.662825310618531
0.0238939143933007 | 0.86086076,0.029376501,0.5099474 | 0.8591444917374089,0.005609006277882692,0.5117023366820245
0.01786159634714538 | 0.90262324,0.42496726,0.06850818 | 0.9099787955250749,0.40874056029005873,0.06978356589128186
0.015213506545291444 | 0.51540387,0.694458,0.5090243 | 0.5072920469455197,0.68737938161208,0.519773378349083
0.016921764011156634 | 0.62119186,0.7197788,0.3227242 | 0.6311718635211762,0.7062767249960458,0.32061700895003364
0.011679033696375905 | 0.16296536,0.5162783,0.84618324 | 0.17238955746877369,0.5155801518152807,0.8393205272896956
0.021128348640450118 | 0.19825074,0.6810779,0.7099826 | 0.17725757871764858,0.6830065187378496,0.7085773395676439
0.011362071687944753 | 0.76670724,0.54410017,0.35039124 | 0.7642645174392564,0.5362523913086924,0.35823612352615913
0.009631409973509964 | 0.4557157,0.6267138,0.6429209 | 0.45071298443500923,0.6185165926526144,0.6436575411467552
0.024054769191099477 | 0.95716083,0.27261877,0.09328547 | 0.9543738609356721,0.2747018480810265,0.11708726755547393
0.011181529217487652 | 0.572448,0.28375337,0.77562684 | 0.5626683386734658,0.27897589480130286,0.7781881461280777
0.013717759020649216 | 0.624149,0.62328285,0.48157427 | 0.6279895109613642,0.6213648632138693,0.46854549500098275
0.013690329140740087 | 0.6038228,0.3990364,0.6983294 | 0.6069467022282039,0.4022905281126562,0.6854035538608974
0.024350622639314128 | 0.33579975,0.81527096,0.47694448 | 0.3364103719668357,0.8003816156718389,0.49620291305843006
0.022126281752201108 | 0.39109778,0.89026064,0.24658576 | 0.4064576291410741,0.8837053898281725,0.2320710660587714
0.014836304103610514 | 0.44467565,0.57870907,0.6929869 | 0.4326015311285765,0.5713321566698198,0.697449268420452
0.01596664358026815 | 0.7876671,0.12293888,0.60955364 | 0.775530909334674,0.1289706656613818,0.617995449874345
0.013860341180050285 | 0.8395877,0.31044406,0.45411965 | 0.8436670220505278,0.30235580234242937,0.44362926492090204
0.002259827168489916 | 0.8514868,0.3303711,0.41251865 | 0.8496708191682537,0.3301141550454366,0.41119842374769167
0.01697993948832837 | 0.6562747,0.35515878,0.6734571 | 0.6459602319477407,0.344224754412545,0.68135504488603
0.011161560070346377 | 0.17994483,0.9252737,0.34245363 | 0.18873357756146047,0.9191847944551991,0.34565727294996373
0.007471127290892959 | 0.1626927,0.6163935,0.77448684 | 0.16544683907478538,0.6187626015573486,0.7679584535338772
0.008921553912456328 | 0.6867908,0.33055848,0.6561156 | 0.6868135137909562,0.32325250189367066,0.650995404971189
0.01014140785771398 | 0.5453112,0.6437983,0.5462891 | 0.537357024204341,0.6470485719629979,0.5409025550493367
0.0231740228823705 | 0.15267733,0.6649018,0.73549277 | 0.13072684746326854,0.6703494988790278,0.7304396215327803
0.007173312884611494 | 0.81303626,0.23185584,0.5402449 | 0.8081864097474314,0.22748550337471787,0.5432173348245694
0.014129694699605976 | 0.24799393,0.9123903,0.3305044 | 0.25652302437095365,0.9051026202577599,0.3390946545879431
0.011331446733574734 | 0.0721176,0.585856,0.81056696 | 0.07863217082966256,0.5769126907052777,0.8130121333742881
0.016245970730304725 | 0.7493509,0.6646554,0.042211264 | 0.7553705916099842,0.6545645577910068,0.03099207986964177
0.026041457058681175 | 0.23229656,0.6904661,0.6914709 | 0.20646967113631956,0.6891813769392499,0.6945497135417881
0.009862217465844822 | 0.12653369,0.92297155,0.3676888 | 0.12227593240256271,0.9187198984998916,0.3755027888783688
0.00963290194709797 | 0.711475,0.6798755,0.19679973 | 0.7031996193779005,0.6819023734849265,0.20129443197068214
0.013007189504484927 | 0.6886506,0.35852015,0.63916546 | 0.6928353070408221,0.35594575536926726,0.627121883330706
0.013794366427252642 | 0.8238606,0.1955401,0.53713393 | 0.8268553611159769,0.1832024423704957,0.5317396702365289
0.01338925316961207 | 0.9043884,0.11181424,0.4174678 | 0.9039751250125491,0.09850307317902116,0.41608426782664437
0.0053239220935938115 | 0.80439013,0.07502812,0.5966174 | 0.8016639275211499,0.07172341321263077,0.5934565690162128
0.008987658148518478 | 0.3781752,0.796449,0.4799752 | 0.3841932279992954,0.7904239034245512,0.4771012643606986
0.017003863651029603 | 0.62205845,0.34617874,0.70936793 | 0.6271275001826968,0.33045461830127626,0.7053444858776168
0.004763034722163865 | 0.30827567,0.6459672,0.7034574 | 0.3067480347979092,0.6414659134952844,0.703155121556603
0.018275161964454695 | 0.69983166,0.706803,0.13265535 | 0.6900343893572313,0.7084852646643739,0.14799044313010573
0.02834560982956775 | 0.8157272,0.1250089,0.57142836 | 0.8088491794600949,0.09877177325168135,0.5796612301124247
0.01392712235408546 | 0.014551001,0.7388528,0.678899 | 0.026195619616875623,0.7315832350526185,0.6812486768448313
0.024102487185474284 | 0.2994485,0.07327732,0.956096 | 0.2772922511645244,0.0826989865855305,0.9572198728932849
0.026212463012806893 | 0.37110755,0.115112975,0.9260472 | 0.3883453894859157,0.09794236379775598,0.9162942495938412
0.012713144002827087 | 0.51359063,0.384103,0.77551085 | 0.5103563420786839,0.37180840039781227,0.7754320843850128
0.009066585883419066 | 0.28891587,0.925006,0.2526141 | 0.28595094591678566,0.9221061654995718,0.2606765737019188
0.02397190242127122 | 0.63076407,0.071296155,0.7782131 | 0.6347705437771799,0.04873769891710721,0.7711621058228216
0.005713058485696309 | 0.3456342,0.9439706,0.0058265626 | 0.3458343894232429,0.9382802665875284,0.0053587708188998434
0.024543723739600197 | 0.5803257,0.64090556,0.50968856 | 0.5622541361020433,0.6380740808625318,0.5260529952082585
0.006163110633695244 | 0.09422079,0.6797634,0.72963446 | 0.0984548231919293,0.67544215876331,0.7308108770095075
0.015607803640358762 | 0.450108,0.78787917,0.4284868 | 0.4536544651737621,0.7760775697721155,0.43806532837524936
0.015160385247563198 | 0.81864136,0.37799007,0.4369426 | 0.8207725688793818,0.36346153999179437,0.44071317103296753
0.009995072553424404 | 0.5984614,0.79479736,0.11501244 | 0.5907049615329705,0.7978336219167643,0.12053696594617622
0.009197126282043278 | 0.14437002,0.23353258,0.96404445 | 0.15140637919598365,0.2373830390639495,0.9595443716178661
0.010459834797006844 | 0.51570374,0.61794156,0.60429686 | 0.5134628129623859,0.6078251077428656,0.6057264878657098
0.014328010189783597 | 0.5095537,0.6476374,0.5758988 | 0.5099720864376205,0.6342753415705695,0.5810535793969412
0.04078128231706308 | 0.5916236,0.54379624,0.6021018 | 0.614667214022644,0.5101531478733342,0.6016045060673739
0.01878766526015494 | 0.5308339,0.58056575,0.62685007 | 0.5231435920306508,0.5665265436690328,0.6366855247574642
0.01419406935507732 | 0.6075227,0.44382703,0.66719705 | 0.6134992477850938,0.44192220004917365,0.6544642404828717
0.016103150878157304 | 0.5963486,0.5816905,0.5623195 | 0.601648906077574,0.5665050892171545,0.5631079627449094
0.011199073436632125 | 0.71257335,0.3888319,0.59174967 | 0.7152940544855391,0.3884832655046641,0.5808917007846397
0.008564729716314752 | 0.8363826,0.4830557,0.2627659 | 0.8399793746163536,0.4779465409029681,0.25690806577063124
0.006157851096632486 | 0.541492,0.8347145,0.14342204 | 0.5364824612932699,0.8320426280461412,0.14103770360717674
0.028150458379663425 | 0.51122636,0.81826085,0.27107283 | 0.5334730527418253,0.8047521748100619,0.26034676709495214
0.020232822381585143 | 0.27167255,0.342128,0.9046536 | 0.2608867310823173,0.3573376656947897,0.8967986988287736
0.015307967140332663 | 0.2609949,0.14716221,0.95806533 | 0.25829930570160087,0.16117551381123965,0.9525250245645801
0.012303362346571407 | 0.48345438,0.6486798,0.59709036 | 0.47211765452277377,0.6453515303674091,0.6005217086337162
0.014011986418305086 | 0.42926902,0.7627459,0.49168524 | 0.43931656327148105,0.7568761567354567,0.48387957241518165
0.013953845130291825 | 0.93502,0.1542449,0.3255947 | 0.9357409805920951,0.14046669404722936,0.3235087712937415
0.01529641367616637 | 0.45968804,0.5752577,0.6862677 | 0.44930347215798594,0.5654191275836488,0.6916846102591292
0.005690041360175508 | 0.9323543,0.20264459,0.3029234 | 0.933352611154088,0.19868720528148248,0.29895868896769007
0.02462452600123997 | 0.6886506,0.35852015,0.63916546 | 0.6876832933295017,0.33447255242488233,0.6443755114448986
0.01564013289540086 | 0.2440197,0.8454742,0.48180237 | 0.2346953335190762,0.8383004920142362,0.492108103482415
0.0093628490891041 | 0.21789251,0.75071794,0.63173455 | 0.21693825078914378,0.7418319601079926,0.6345259161822155
0.012053929688689785 | 0.42514244,0.6968868,0.5872263 | 0.42116843228972994,0.6867651334082601,0.5924278885884305
0.015544752511689998 | 0.019085364,0.82985705,0.5647231 | 0.023107518357105217,0.8183066062297693,0.5743172823414714
0.01041341558942066 | 0.753382,0.13400337,0.6519423 | 0.7465323358044137,0.1416276648833635,0.6501008199795565
0.009254740172960527 | 0.5678147,0.44079286,0.70448905 | 0.5587353034433271,0.439370071928346,0.7033980385100411
0.004220945989273224 | 0.87604755,0.38242462,0.29718778 | 0.8771225919198903,0.3794961405573252,0.2943444207825731
0.008045353238708306 | 0.38188437,0.32638776,0.87111634 | 0.3830967977011722,0.3283027767805862,0.8633968556517122
0.019529536997920396 | 0.58496714,0.60809547,0.5472332 | 0.5733891638257694,0.5983862200905783,0.5596059313596445
0.009925516893518572 | 0.7216897,0.6157633,0.3271064 | 0.7130572466506212,0.6177354687659894,0.3315904908580742
0.014573508543278707 | 0.6389131,0.7641689,0.105445 | 0.648852560223384,0.7540215559718606,0.10218536206979055
0.015429781700242784 | 0.8661941,0.42717844,0.25994983 | 0.8627281188045262,0.42451607372793937,0.27474769547826683
0.02053595205856788 | 0.43642774,0.24884564,0.8701647 | 0.4520920252083866,0.24303725580879765,0.8582224030121263
0.016804481425945896 | 0.37293527,0.078688666,0.93049353 | 0.3818734019629885,0.08828738820141734,0.9199880662040057
0.014121891142025847 | 0.5319176,0.38722444,0.76097256 | 0.5235708512681452,0.3963610242462491,0.7541694121089865
0.01223205215206029 | 0.28817207,0.39690113,0.87838095 | 0.2772482894936468,0.3914805953298935,0.8774259680753694
0.011149194212062003 | 0.98063123,0.13498297,0.155673 | 0.9807012561145717,0.1307520216048103,0.1453580238636874
0.008423251351075689 | 0.64110976,0.20751795,0.74525267 | 0.634723121857695,0.2020590197654262,0.7458543497966992
0.03015528948509665 | 0.8827974,0.45085236,0.14091441 | 0.8943500097477991,0.4232747448624415,0.14483283614480072
0.013246115667320486 | 0.14260767,0.9885474,0.09766564 | 0.13413009967191647,0.9870848618697429,0.08759333210691518
0.01787515212125604 | 0.71266085,0.17384759,0.6879094 | 0.7048510259056665,0.1581738017427988,0.6914955384685856
0.025335080986481694 | 0.9775209,0.019988352,0.21943066 | 0.9708572089312598,0.006150846588149904,0.23957972984468634
0.011013523331543675 | 0.9462518,0.16917339,0.28096405 | 0.9418114061971937,0.16825511663677942,0.29100084343934174
0.00782610420025886 | 0.5391106,0.7785301,0.3301398 | 0.5427969532725099,0.7717346491625305,0.3313564527816934
0.0151319025129976 | 0.28757238,0.96616167,0.010522276 | 0.27655874973138245,0.9609958057275715,0.0015229317221986535
0.009664122054489648 | 0.639786,0.6375008,0.4389712 | 0.6380580826704567,0.6292711699742496,0.44373379156667775
0.017925891575907786 | 0.47449857,0.8868267,0.019680709 | 0.4829710418007245,0.8755943597623544,0.008572627034657651
0.010498211544471397 | 0.6512288,0.74161685,0.18050036 | 0.6555061985987504,0.7325370951138992,0.1835783970970058
0.007413891802382589 | 0.5392514,0.7607284,0.36935297 | 0.5432361845453478,0.7546180191738446,0.36803001635567184
0.017983665974163992 | 0.6795099,0.7363885,0.023963839 | 0.6752778985318252,0.7375345500963585,0.006522819068781661
0.007694367697651027 | 0.66493756,0.720531,0.21440694 | 0.6649944322277582,0.7141210932443806,0.21866291246924457
0.005738165954735064 | 0.057555273,0.058774553,1.0020707 | 0.058767293137452374,0.0574684055353315,0.9966161686539726
0.011049206064712012 | 0.66304266,0.17455736,0.7356948 | 0.6610096001137692,0.16428371658109897,0.7321729092391607
0.01069413163598296 | 0.21594284,0.78231764,0.5930675 | 0.20672744063117748,0.7770797600556699,0.5944836514168454
0.009186624986901837 | 0.1996752,0.4872247,0.8548979 | 0.1928249480518045,0.49059266546044444,0.8497866649961242
0.01901350712982091 | 0.39328974,0.7784057,0.49789956 | 0.40360201430391657,0.763627242976805,0.5039631413441512
0.00960629608110121 | 0.4949151,0.6049183,0.63380927 | 0.4927724108320512,0.5955729130269384,0.6344038590609099
0.009668603219854428 | 0.48629346,0.16962215,0.8625255 | 0.4770500277821168,0.16681142819171604,0.8629004684305841
0.022901126309768698 | 0.42219403,0.12767605,0.90224606 | 0.41031378153174375,0.10836687913404622,0.9054828657638242
0.023693777009858003 | 0.033651784,0.058128767,1.0046765 | 0.013149173353323175,0.04782627711820862,0.9987691156904765
0.010193000298834319 | 0.7577277,0.17429742,0.63668317 | 0.7530603419922897,0.16523760815759853,0.6368647063300115
0.014136678916496845 | 0.060173064,0.60529274,0.7968293 | 0.05134134493553402,0.5954222004448274,0.8017708335413869
0.010000954390381768 | 0.3283198,0.54525715,0.7775281 | 0.3206350013409735,0.5486675040517526,0.7721121459429933
0.024697399236538985 | 0.4719201,0.8425948,0.2696782 | 0.46059790335850403,0.8517534646059779,0.24973106925944016
0.013162457761637925 | 0.45804706,0.24108526,0.8606135 | 0.46143656907529407,0.24974243595045467,0.8512960756432243
0.007558298613932316 | 0.7455816,0.6600718,0.10380408 | 0.748005623729537,0.6547484876250665,0.1085909978850651
0.007962018006939995 | 0.6626358,0.39437562,0.6447304 | 0.6553078514210587,0.39152121894704595,0.6459742680479889
0.0165712285641501 | 0.9503571,0.29827923,0.08530143 | 0.946526197265629,0.3071349646173099,0.09877383965094838
0.012581037587548598 | 0.4489,0.37460762,0.81858736 | 0.4416259345578023,0.3644213004792982,0.8198558712864871
0.017212278603957958 | 0.051726297,0.8478597,0.5347618 | 0.04957098412029756,0.8535432238172485,0.5186585414403234
0.012149437019949288 | 0.45248273,0.49274823,0.7498793 | 0.44035588769399986,0.4934688825854696,0.7500501010553078
0.009840148331129638 | 0.017246323,0.32289237,0.94821125 | 0.010335363811891159,0.31590709230621133,0.9487338347953607
0.011255733578069568 | 0.35115528,0.9324737,0.12790206 | 0.34682872400582443,0.9278390973408619,0.13720220716222462
0.01180031092413375 | 0.7248161,0.31812638,0.62052387 | 0.726818092703165,0.3088982428459739,0.6134470928173048
0.014192315398783066 | 0.6878634,0.17016938,0.7130255 | 0.680816881074076,0.1580433389985289,0.7151997465343255
0.02703347732241677 | 0.8095401,0.25468168,0.5354041 | 0.8177250045861375,0.23012550324289127,0.5276059795262061
0.019115257163038045 | 0.60498756,0.7501742,0.28017738 | 0.6118367658504034,0.7356750988123535,0.290582038228712
0.009365971606896296 | 0.77646947,0.47679344,0.41894582 | 0.7776549207418262,0.46759447522014475,0.4202478209219193
0.006026662598627552 | 0.2801842,0.93798465,0.21757612 | 0.2773246521094938,0.9370133146592892,0.21236074374413103
0.012664941501288118 | 0.690494,0.71714103,0.104482144 | 0.6884622674621919,0.715787578983828,0.11690957212002477
0.003982074160105834 | 0.36696035,0.7982792,0.48422292 | 0.36376772401716273,0.7959173393530923,0.4839303998308723
0.007884037161297108 | 0.30827567,0.6459672,0.7034574 | 0.3124801526287848,0.6393599956364057,0.702548895232856
0.023461607444054698 | 0.38311258,0.7119393,0.5972804 | 0.3747863809911365,0.6960551513985272,0.6124070499554524
0.02025335339242225 | 0.39874986,0.7537087,0.5317567 | 0.3970656769842072,0.7384648250853085,0.5449849082982003
0.014321391545579279 | 0.23348983,0.8559055,0.46714845 | 0.22013644739278365,0.8586991236732092,0.462791269939426
0.015132705944712015 | 0.16283095,0.42296514,0.89620495 | 0.1696925673963217,0.4316879303592599,0.8859175827087887
0.011073565130969075 | 0.15384823,0.77222556,0.62333494 | 0.16149722402588357,0.7642808793729943,0.6243343527764399
0.016094731351263873 | 0.32237023,0.26740503,0.91332406 | 0.31300687080734424,0.25442690032687004,0.9150375135574801
0.01019685566685511 | 0.15646714,0.90531856,0.39805892 | 0.16430726844845064,0.9005509044988638,0.4025061365262485
0.02382166649869795 | 0.892083,0.45227072,0.05532226 | 0.8976137431001469,0.43930032096215993,0.03612196285207405
0.011038586027113466 | 0.3340974,0.17529073,0.92963994 | 0.3262955548769759,0.18278000134620848,0.9274279928789115
0.0072335826826252425 | 0.5136088,0.57549626,0.6456869 | 0.5104005918736271,0.5752421041876715,0.6392086962681213
0.008491505445958931 | 0.37057835,0.44400388,0.822565 | 0.36464753637880953,0.4379879779855878,0.8217047555861905
0.019793137618141537 | 0.37487918,0.6391118,0.67884904 | 0.3642206277135836,0.6261783559595583,0.6893794317179094
0.010019464688445199 | 0.18001783,0.77047545,0.6188637 | 0.17455032313510427,0.7723928266560521,0.6106893695027813
